Source,Target,Type,Kind,Id,Label,timeset,Weight
@mateusdaran,@bluesofstamford,Directed,Mention,13156,,<[2021-05-29T19:51:41.029Z]>,1
@mateusdaran,@bluesofstamford,Directed,Retweet,13157,,<[2021-05-29T19:51:41.029Z]>,1
@___ep___,@goal,Directed,Mention,13160,,<[2021-05-29T19:51:41.046Z]>,1
@___ep___,@goal,Directed,Retweet,13161,,<[2021-05-29T19:51:41.046Z]>,1
@coybeans,@if2is,Directed,Mention,13184,,<[2021-05-29T19:51:41.899Z]>,1
@coybeans,@if2is,Directed,Retweet,13185,,<[2021-05-29T19:51:41.899Z]>,1
@drsharpiee,@mrmacaronii,Directed,Mention,13245,,<[2021-05-29T19:51:42.089Z]>,1
@drsharpiee,@mrmacaronii,Directed,Retweet,13246,,<[2021-05-29T19:51:42.090Z]>,1
@matmartinelli,@rmcsport,Directed,Quote,13255,,"<[2021-05-29T19:51:42.105Z, 2021-05-29T19:51:45.893Z, 2021-05-29T19:51:54.161Z, 2021-05-29T19:51:59.957Z, 2021-05-29T19:51:59.978Z, 2021-05-29T19:52:29.929Z, 2021-05-29T19:52:40.029Z, 2021-05-29T19:52:41.027Z, 2021-05-29T19:53:01.608Z, 2021-05-29T19:53:23.130Z, 2021-05-29T19:53:35.897Z, 2021-05-29T19:53:49.013Z, 2021-05-29T19:53:55.878Z, 2021-05-29T19:53:58.211Z, 2021-05-29T19:54:11.142Z]>",15
@headlandfash,@sjohnsonsport,Directed,Mention,13274,,<[2021-05-29T19:51:42.834Z]>,1
@headlandfash,@sjohnsonsport,Directed,Retweet,13275,,<[2021-05-29T19:51:42.834Z]>,1
@tesyasr,@chelseafc,Directed,Mention,13311,,"<[2021-05-29T19:51:43.010Z, 2021-05-29T19:51:49.028Z, 2021-05-29T19:51:59.942Z, 2021-05-29T19:52:05.160Z, 2021-05-29T19:52:09.994Z, 2021-05-29T19:52:12.121Z, 2021-05-29T19:52:23.882Z, 2021-05-29T19:52:36.016Z, 2021-05-29T19:52:39.126Z]>",9
@tesyasr,@chelseafc,Directed,Retweet,13312,,"<[2021-05-29T19:51:43.010Z, 2021-05-29T19:51:49.028Z, 2021-05-29T19:51:59.942Z, 2021-05-29T19:52:05.160Z, 2021-05-29T19:52:09.994Z, 2021-05-29T19:52:12.121Z, 2021-05-29T19:52:23.882Z, 2021-05-29T19:52:36.016Z, 2021-05-29T19:52:39.126Z]>",9
@m4micheal,@ballack,Directed,Mention,13325,,<[2021-05-29T19:51:43.068Z]>,1
@m4micheal,@ballack,Directed,Retweet,13326,,<[2021-05-29T19:51:43.069Z]>,1
@alesinloyeibra1,@squawka,Directed,Mention,13336,,<[2021-05-29T19:51:43.113Z]>,1
@alesinloyeibra1,@squawka,Directed,Retweet,13337,,<[2021-05-29T19:51:43.113Z]>,1
@ysoccer52733161,@championsleague,Directed,Mention,13338,,<[2021-05-29T19:51:43.839Z]>,1
@ysoccer52733161,@championsleague,Directed,Retweet,13339,,<[2021-05-29T19:51:43.839Z]>,1
@ogelloissaying,@ballack,Directed,Mention,13365,,<[2021-05-29T19:51:43.908Z]>,1
@ogelloissaying,@chelseafc,Directed,Mention,13366,,<[2021-05-29T19:51:43.908Z]>,1
@ogelloissaying,@ballack,Directed,Retweet,13367,,<[2021-05-29T19:51:43.908Z]>,1
@drmazzen,@chelseafc,Directed,Mention,13394,,<[2021-05-29T19:51:44.195Z]>,1
@drmazzen,@chelseafc,Directed,Retweet,13395,,<[2021-05-29T19:51:44.195Z]>,1
@xaminyx,@trollfootball,Directed,Mention,13396,,<[2021-05-29T19:51:44.196Z]>,1
@xaminyx,@trollfootball,Directed,Retweet,13397,,<[2021-05-29T19:51:44.196Z]>,1
@grit_kulture,@ballack,Directed,Mention,13417,,<[2021-05-29T19:51:45.120Z]>,1
@grit_kulture,@ballack,Directed,Retweet,13418,,<[2021-05-29T19:51:45.120Z]>,1
@drsharpiee,@chelseafc,Directed,Mention,13433,,"<[2021-05-29T19:51:45.123Z, 2021-05-29T19:52:06.132Z]>",2
@drsharpiee,@chelseafc,Directed,Retweet,13434,,"<[2021-05-29T19:51:45.123Z, 2021-05-29T19:52:06.132Z]>",2
@muhammad77977,@chelseafc,Directed,Mention,13444,,<[2021-05-29T19:51:45.125Z]>,1
@muhammad77977,@chelseafc,Directed,Quote,13445,,<[2021-05-29T19:51:45.125Z]>,1
@muhammad77977,@chelseafc,Directed,Retweet,13446,,<[2021-05-29T19:51:45.125Z]>,1
@alexander_cse,@chelseafc_sp,Directed,Mention,13452,,"<[2021-05-29T19:51:45.127Z, 2021-05-29T19:51:49.032Z]>",2
@alexander_cse,@chelseafc_sp,Directed,Retweet,13453,,"<[2021-05-29T19:51:45.127Z, 2021-05-29T19:51:49.032Z]>",2
@_norbertof,@chelseafc,Directed,Mention,13471,,<[2021-05-29T19:51:45.130Z]>,1
@_norbertof,@chelseafc,Directed,Quote,13472,,<[2021-05-29T19:51:45.130Z]>,1
@_norbertof,@chelseafc,Directed,Retweet,13473,,<[2021-05-29T19:51:45.130Z]>,1
@adegbolasulaim3,@chelseafc,Directed,Mention,13515,,<[2021-05-29T19:51:45.913Z]>,1
@adegbolasulaim3,@chelseafc,Directed,Retweet,13516,,<[2021-05-29T19:51:45.913Z]>,1
@ab_sger,@championsleague,Directed,Mention,13521,,"<[2021-05-29T19:51:45.933Z, 2021-05-29T19:52:12.823Z]>",2
@ab_sger,@championsleague,Directed,Retweet,13522,,"<[2021-05-29T19:51:45.933Z, 2021-05-29T19:52:12.823Z]>",2
@geminiman1982,@foxsoccer,Directed,Mention,13523,,<[2021-05-29T19:51:46.014Z]>,1
@geminiman1982,@tudnusa,Directed,Mention,13524,,<[2021-05-29T19:51:46.014Z]>,1
@geminiman1982,@foxsoccer,Directed,Retweet,13525,,<[2021-05-29T19:51:46.014Z]>,1
@tgabankitse,@ballack,Directed,Mention,13559,,<[2021-05-29T19:51:46.119Z]>,1
@tgabankitse,@ballack,Directed,Retweet,13560,,<[2021-05-29T19:51:46.120Z]>,1
@redkalaharian,@greenaugustus12,Directed,Mention,13574,,<[2021-05-29T19:51:46.187Z]>,1
@redkalaharian,@greenaugustus12,Directed,Retweet,13575,,<[2021-05-29T19:51:46.187Z]>,1
@allanmaiyoo,@goal,Directed,Mention,13580,,"<[2021-05-29T19:51:46.918Z, 2021-05-29T19:53:09.878Z]>",2
@allanmaiyoo,@goal,Directed,Retweet,13581,,"<[2021-05-29T19:51:46.919Z, 2021-05-29T19:53:09.878Z]>",2
@020_black,@trollfootball,Directed,Mention,13602,,<[2021-05-29T19:51:46.941Z]>,1
@020_black,@trollfootball,Directed,Retweet,13603,,<[2021-05-29T19:51:46.941Z]>,1
@drsharpiee,@championsleague,Directed,Mention,13605,,<[2021-05-29T19:51:46.949Z]>,1
@drsharpiee,@championsleague,Directed,Retweet,13606,,<[2021-05-29T19:51:46.949Z]>,1
@m4micheal,@chelseafc,Directed,Quote,13618,,<[2021-05-29T19:51:47.222Z]>,1
@anggadyra,@ballack,Directed,Mention,13637,,<[2021-05-29T19:51:47.226Z]>,1
@anggadyra,@ballack,Directed,Retweet,13638,,<[2021-05-29T19:51:47.226Z]>,1
@kobby_cowboy,@ballack,Directed,Mention,13684,,<[2021-05-29T19:51:47.894Z]>,1
@kobby_cowboy,@chelseafc,Directed,Mention,13685,,<[2021-05-29T19:51:47.894Z]>,1
@kobby_cowboy,@ballack,Directed,Retweet,13686,,<[2021-05-29T19:51:47.894Z]>,1
@enckafq,@ballack,Directed,Mention,13699,,<[2021-05-29T19:51:47.986Z]>,1
@enckafq,@chelseafc,Directed,Mention,13700,,"<[2021-05-29T19:51:47.986Z, 2021-05-29T19:51:53.893Z, 2021-05-29T19:52:35.862Z, 2021-05-29T19:53:21.845Z]>",4
@enckafq,@ballack,Directed,Retweet,13701,,<[2021-05-29T19:51:47.986Z]>,1
@mohd_asyraf10,@ballack,Directed,Mention,13702,,<[2021-05-29T19:51:47.992Z]>,1
@mohd_asyraf10,@chelseafc,Directed,Mention,13703,,"<[2021-05-29T19:51:47.992Z, 2021-05-29T19:52:35.870Z]>",2
@mohd_asyraf10,@ballack,Directed,Retweet,13704,,<[2021-05-29T19:51:47.992Z]>,1
@ab_sger,@chelseafc,Directed,Mention,13711,,"<[2021-05-29T19:51:48.027Z, 2021-05-29T19:51:51.939Z, 2021-05-29T19:52:07.093Z]>",3
@ab_sger,@chelseafc,Directed,Retweet,13712,,"<[2021-05-29T19:51:48.027Z, 2021-05-29T19:51:51.939Z, 2021-05-29T19:52:07.093Z]>",3
@natelicht,@foxsoccer,Directed,Mention,13726,,<[2021-05-29T19:51:48.134Z]>,1
@natelicht,@tudnusa,Directed,Mention,13727,,<[2021-05-29T19:51:48.134Z]>,1
@natelicht,@foxsoccer,Directed,Retweet,13728,,<[2021-05-29T19:51:48.135Z]>,1
@samuelojor1,@cuppymusic,Directed,Mention,13769,,<[2021-05-29T19:51:48.874Z]>,1
@samuelojor1,@cuppymusic,Directed,Retweet,13770,,<[2021-05-29T19:51:48.874Z]>,1
@andyawezome,@trollfootball,Directed,Mention,13775,,<[2021-05-29T19:51:48.882Z]>,1
@andyawezome,@trollfootball,Directed,Retweet,13776,,<[2021-05-29T19:51:48.882Z]>,1
@boots2africa,@championsleague,Directed,Quote,13788,,<[2021-05-29T19:51:49.005Z]>,1
@lemaron_sound,@sportcentre12,Directed,Mention,13799,,<[2021-05-29T19:51:49.016Z]>,1
@lemaron_sound,@livestream_105,Directed,Mention,13800,,<[2021-05-29T19:51:49.016Z]>,1
@lemaron_sound,@sportcentre12,Directed,Retweet,13801,,<[2021-05-29T19:51:49.017Z]>,1
@alexander_cse,@chelseafc_sp,Directed,Quote,13814,,<[2021-05-29T19:51:49.032Z]>,1
@migelitosoriano,@chelseafc,Directed,Retweet,13826,,<[2021-05-29T19:51:49.134Z]>,1
@daniel_dany_1,@goal,Directed,Mention,13830,,<[2021-05-29T19:51:49.136Z]>,1
@daniel_dany_1,@goal,Directed,Retweet,13831,,<[2021-05-29T19:51:49.136Z]>,1
@_thiagosantosbr,@championsleague,Directed,Mention,13872,,<[2021-05-29T19:51:49.943Z]>,1
@_thiagosantosbr,@championsleague,Directed,Retweet,13873,,<[2021-05-29T19:51:49.943Z]>,1
@bholarjeee,@skyfootball,Directed,Mention,13874,,<[2021-05-29T19:51:49.961Z]>,1
@bholarjeee,@skyfootball,Directed,Retweet,13875,,<[2021-05-29T19:51:49.961Z]>,1
@___ep___,@squawka,Directed,Mention,13898,,<[2021-05-29T19:51:50.074Z]>,1
@___ep___,@squawka,Directed,Retweet,13899,,<[2021-05-29T19:51:50.074Z]>,1
@akmalazmi__,@chelseafc,Directed,Mention,13907,,<[2021-05-29T19:51:50.909Z]>,1
@akmalazmi__,@chelseafc,Directed,Quote,13908,,<[2021-05-29T19:51:50.909Z]>,1
@akmalazmi__,@chelseafc,Directed,Retweet,13909,,<[2021-05-29T19:51:50.909Z]>,1
@bmathekb24,@rmcsport,Directed,Quote,13917,,<[2021-05-29T19:51:50.911Z]>,1
@iamdotun4,@championsleague,Directed,Mention,13950,,"<[2021-05-29T19:51:51.160Z, 2021-05-29T19:52:40.159Z, 2021-05-29T19:53:02.531Z]>",3
@iamdotun4,@championsleague,Directed,Retweet,13951,,"<[2021-05-29T19:51:51.160Z, 2021-05-29T19:53:02.531Z]>",2
@tbgsem,@championsleague,Directed,Mention,13980,,<[2021-05-29T19:51:51.165Z]>,1
@tbgsem,@championsleague,Directed,Retweet,13981,,<[2021-05-29T19:51:51.165Z]>,1
@madafvka,@championsleague,Directed,Mention,13996,,"<[2021-05-29T19:51:51.827Z, 2021-05-29T19:52:49.894Z, 2021-05-29T19:53:03.110Z, 2021-05-29T19:53:06.891Z]>",4
@madafvka,@championsleague,Directed,Retweet,13997,,"<[2021-05-29T19:51:51.828Z, 2021-05-29T19:52:49.894Z, 2021-05-29T19:53:03.111Z]>",3
@silasem33700432,@eplsl,Directed,Mention,14006,,<[2021-05-29T19:51:51.897Z]>,1
@silasem33700432,@eplsl,Directed,Retweet,14007,,<[2021-05-29T19:51:51.897Z]>,1
@bapt_4_4,@lnstantfoot,Directed,Mention,14027,,<[2021-05-29T19:51:51.984Z]>,1
@bapt_4_4,@lnstantfoot,Directed,Retweet,14028,,<[2021-05-29T19:51:51.984Z]>,1
@mahzuz_,@frankkhaliduk,Directed,Mention,14029,,<[2021-05-29T19:51:51.993Z]>,1
@mahzuz_,@chelseafc,Directed,Mention,14030,,<[2021-05-29T19:51:51.993Z]>,1
@mahzuz_,@frankkhaliduk,Directed,Retweet,14031,,<[2021-05-29T19:51:51.993Z]>,1
@ykaroopombo,@chelseafc,Directed,Mention,14036,,<[2021-05-29T19:51:52.056Z]>,1
@ykaroopombo,@chelseafc,Directed,Quote,14037,,<[2021-05-29T19:51:52.056Z]>,1
@ykaroopombo,@chelseafc,Directed,Retweet,14038,,<[2021-05-29T19:51:52.057Z]>,1
@seth__1,@goal,Directed,Mention,14048,,<[2021-05-29T19:51:52.117Z]>,1
@seth__1,@goal,Directed,Retweet,14049,,<[2021-05-29T19:51:52.117Z]>,1
@real_dmacheda,@sjohnsonsport,Directed,Mention,14091,,"<[2021-05-29T19:51:52.898Z, 2021-05-29T19:52:44.918Z, 2021-05-29T19:54:05.159Z]>",3
@real_dmacheda,@liam_twomey,Directed,Mention,14092,,<[2021-05-29T19:51:52.898Z]>,1
@real_dmacheda,@sjohnsonsport,Directed,Retweet,14093,,"<[2021-05-29T19:51:52.898Z, 2021-05-29T19:52:44.918Z, 2021-05-29T19:54:05.159Z]>",3
@alaancungkring,@chelseafc_indo,Directed,Quote,14120,,<[2021-05-29T19:51:53.101Z]>,1
@daniel_dany_1,@ballack,Directed,Mention,14125,,<[2021-05-29T19:51:53.118Z]>,1
@daniel_dany_1,@chelseafc,Directed,Mention,14126,,<[2021-05-29T19:51:53.118Z]>,1
@daniel_dany_1,@ballack,Directed,Retweet,14127,,<[2021-05-29T19:51:53.118Z]>,1
@timowerner,@chelseafc,Directed,Mention,14135,,"<[2021-05-29T19:51:53.134Z, 2021-05-29T19:52:05.859Z, 2021-05-29T19:53:02.750Z]>",3
@_kyriekevin,@soccerdotcom,Directed,Mention,14138,,<[2021-05-29T19:51:53.141Z]>,1
@_kyriekevin,@soccerdotcom,Directed,Retweet,14139,,<[2021-05-29T19:51:53.142Z]>,1
@mzeenks,@ballack,Directed,Mention,14151,,<[2021-05-29T19:51:53.220Z]>,1
@mzeenks,@chelseafc,Directed,Mention,14152,,"<[2021-05-29T19:51:53.220Z, 2021-05-29T19:51:58.898Z]>",2
@mzeenks,@ballack,Directed,Retweet,14153,,<[2021-05-29T19:51:53.220Z]>,1
@alexismautonerc,@invictossomos,Directed,Mention,14164,,<[2021-05-29T19:51:53.877Z]>,1
@alexismautonerc,@invictossomos,Directed,Retweet,14165,,<[2021-05-29T19:51:53.877Z]>,1
@enckafq,@chelseafc,Directed,Retweet,14182,,"<[2021-05-29T19:51:53.894Z, 2021-05-29T19:52:35.863Z, 2021-05-29T19:53:21.845Z]>",3
@promisennamdi1,@bluesofstamford,Directed,Mention,14185,,<[2021-05-29T19:51:53.930Z]>,1
@promisennamdi1,@bluesofstamford,Directed,Retweet,14186,,<[2021-05-29T19:51:53.930Z]>,1
@ogbenidipo,@chelseafc,Directed,Mention,14228,,"<[2021-05-29T19:51:54.126Z, 2021-05-29T19:52:22.875Z, 2021-05-29T19:52:40.116Z, 2021-05-29T19:53:02.732Z, 2021-05-29T19:53:39.957Z]>",5
@bee_0la,@samuelluckhurst,Directed,Mention,14246,,<[2021-05-29T19:51:54.803Z]>,1
@bee_0la,@samuelluckhurst,Directed,Retweet,14247,,<[2021-05-29T19:51:54.803Z]>,1
@cmzc19,@selenafanclub,Directed,Mention,14284,,<[2021-05-29T19:51:54.976Z]>,1
@cmzc19,@selenagomez,Directed,Mention,14285,,<[2021-05-29T19:51:54.976Z]>,1
@cmzc19,@marshmellomusic,Directed,Mention,14286,,<[2021-05-29T19:51:54.976Z]>,1
@cmzc19,@selenafanclub,Directed,Retweet,14287,,<[2021-05-29T19:51:54.976Z]>,1
@futbol_oficiall,@fabig08,Directed,Mention,14305,,<[2021-05-29T19:51:55.050Z]>,1
@futbol_oficiall,@fabig08,Directed,Retweet,14306,,<[2021-05-29T19:51:55.050Z]>,1
@cfchakim_,@chelseafc,Directed,Mention,14344,,<[2021-05-29T19:51:55.889Z]>,1
@cfchakim_,@chelseafc,Directed,Retweet,14345,,<[2021-05-29T19:51:55.889Z]>,1
@natushalandia,@invictossomos,Directed,Mention,14346,,"<[2021-05-29T19:51:55.897Z, 2021-05-29T19:51:58.902Z]>",2
@natushalandia,@invictossomos,Directed,Retweet,14347,,"<[2021-05-29T19:51:55.897Z, 2021-05-29T19:51:58.902Z]>",2
@drsharpiee,@brfootball,Directed,Mention,14348,,<[2021-05-29T19:51:55.914Z]>,1
@drsharpiee,@brfootball,Directed,Retweet,14349,,<[2021-05-29T19:51:55.915Z]>,1
@ogy_emy,@goal,Directed,Mention,14354,,<[2021-05-29T19:51:55.959Z]>,1
@ogy_emy,@goal,Directed,Retweet,14355,,<[2021-05-29T19:51:55.959Z]>,1
@dcireng1,@soccerdotcom,Directed,Mention,14372,,<[2021-05-29T19:51:55.994Z]>,1
@dcireng1,@soccerdotcom,Directed,Retweet,14373,,<[2021-05-29T19:51:55.994Z]>,1
@real_dmacheda,@championsleague,Directed,Mention,14416,,"<[2021-05-29T19:51:56.956Z, 2021-05-29T19:53:02.353Z, 2021-05-29T19:53:06.935Z]>",3
@real_dmacheda,@championsleague,Directed,Retweet,14417,,"<[2021-05-29T19:51:56.957Z, 2021-05-29T19:53:02.353Z, 2021-05-29T19:53:06.936Z]>",3
@kwame_selasie,@championsleague,Directed,Mention,14420,,<[2021-05-29T19:51:56.994Z]>,1
@kwame_selasie,@championsleague,Directed,Retweet,14421,,<[2021-05-29T19:51:56.995Z]>,1
@luisfer_g11,@chelseafcinusa,Directed,Mention,14481,,<[2021-05-29T19:51:57.872Z]>,1
@luisfer_g11,@chelseafcinusa,Directed,Retweet,14482,,<[2021-05-29T19:51:57.872Z]>,1
@graham_gray19,@frankkhaliduk,Directed,Mention,14492,,<[2021-05-29T19:51:57.880Z]>,1
@graham_gray19,@chelseafc,Directed,Mention,14493,,"<[2021-05-29T19:51:57.880Z, 2021-05-29T19:53:46.102Z]>",2
@graham_gray19,@frankkhaliduk,Directed,Retweet,14494,,<[2021-05-29T19:51:57.880Z]>,1
@ndra_speedracer,@chelseafc,Directed,Quote,14513,,<[2021-05-29T19:51:57.933Z]>,1
@naveturca22,@2010misterchip,Directed,Mention,14515,,<[2021-05-29T19:51:57.943Z]>,1
@naveturca22,@2010misterchip,Directed,Retweet,14516,,<[2021-05-29T19:51:57.943Z]>,1
@mzeenks,@chelseafc,Directed,Quote,14569,,<[2021-05-29T19:51:58.898Z]>,1
@mzeenks,@chelseafc,Directed,Retweet,14570,,<[2021-05-29T19:51:58.898Z]>,1
@kobby_cowboy,@tv3_ghana,Directed,Mention,14592,,<[2021-05-29T19:51:59.099Z]>,1
@kobby_cowboy,@tv3_ghana,Directed,Retweet,14593,,<[2021-05-29T19:51:59.099Z]>,1
@mark_of_uli22,@thechelssocial,Directed,Mention,14610,,<[2021-05-29T19:51:59.116Z]>,1
@mark_of_uli22,@thechelssocial,Directed,Retweet,14612,,<[2021-05-29T19:51:59.116Z]>,1
@pasky_wan,@trollfootball,Directed,Mention,14651,,<[2021-05-29T19:51:59.817Z]>,1
@pasky_wan,@trollfootball,Directed,Retweet,14652,,<[2021-05-29T19:51:59.817Z]>,1
@m_a_k11,@moath,Directed,Mention,14663,,<[2021-05-29T19:51:59.841Z]>,1
@m_a_k11,@moath,Directed,Retweet,14664,,<[2021-05-29T19:51:59.841Z]>,1
@idofficial2000,@chelseafc,Directed,Mention,14740,,"<[2021-05-29T19:52:00.851Z, 2021-05-29T19:52:45.031Z]>",2
@idofficial2000,@chelseafc,Directed,Retweet,14741,,"<[2021-05-29T19:52:00.851Z, 2021-05-29T19:52:45.031Z]>",2
@pamanayan_,@ballack,Directed,Mention,14832,,<[2021-05-29T19:52:01.899Z]>,1
@pamanayan_,@chelseafc,Directed,Mention,14833,,<[2021-05-29T19:52:01.899Z]>,1
@pamanayan_,@ballack,Directed,Retweet,14834,,<[2021-05-29T19:52:01.899Z]>,1
@oram1026,@chelseafcinusa,Directed,Mention,14858,,<[2021-05-29T19:52:02.038Z]>,1
@oram1026,@chelseafcinusa,Directed,Retweet,14859,,<[2021-05-29T19:52:02.038Z]>,1
@iamdotun4,@chelseafc,Directed,Mention,14883,,"<[2021-05-29T19:52:02.163Z, 2021-05-29T19:52:16.049Z]>",2
@iamdotun4,@chelseafc,Directed,Retweet,14884,,"<[2021-05-29T19:52:02.163Z, 2021-05-29T19:52:16.049Z]>",2
@vedicsriram,@goal,Directed,Mention,14885,,<[2021-05-29T19:52:02.167Z]>,1
@vedicsriram,@goal,Directed,Retweet,14886,,<[2021-05-29T19:52:02.167Z]>,1
@kvng_rhamzy,@ogbenidipo,Directed,Quote,14905,,<[2021-05-29T19:52:02.892Z]>,1
@burrakan,@optajose,Directed,Mention,14928,,<[2021-05-29T19:52:02.941Z]>,1
@burrakan,@cesarazpi,Directed,Mention,14929,,<[2021-05-29T19:52:02.941Z]>,1
@burrakan,@optajose,Directed,Retweet,14930,,<[2021-05-29T19:52:02.941Z]>,1
@optajose,@cesarazpi,Directed,Mention,14931,,"<[2021-05-29T19:52:02.941Z, 2021-05-29T19:52:32.023Z, 2021-05-29T19:54:10.022Z]>",3
@unclepamilerin,@pepsi_naija,Directed,Mention,14959,,"<[2021-05-29T19:52:03.045Z, 2021-05-29T19:52:24.096Z]>",2
@liil_emeraude,@chelsea_hq,Directed,Mention,14960,,<[2021-05-29T19:52:03.397Z]>,1
@liil_emeraude,@chelsea_hq,Directed,Retweet,14961,,<[2021-05-29T19:52:03.397Z]>,1
@franciseyo9,@chelseafc,Directed,Mention,14965,,"<[2021-05-29T19:52:03.401Z, 2021-05-29T19:53:55.946Z]>",2
@franciseyo9,@chelseafc,Directed,Retweet,14966,,"<[2021-05-29T19:52:03.401Z, 2021-05-29T19:53:55.946Z]>",2
@real_dmacheda,@chelseafc,Directed,Mention,14980,,<[2021-05-29T19:52:03.918Z]>,1
@real_dmacheda,@chelseafc,Directed,Retweet,14981,,<[2021-05-29T19:52:03.918Z]>,1
@_da_costa,@ballack,Directed,Mention,14984,,<[2021-05-29T19:52:03.918Z]>,1
@_da_costa,@ballack,Directed,Retweet,14985,,<[2021-05-29T19:52:03.918Z]>,1
@sashishakur,@alexmorgan13,Directed,Mention,15005,,<[2021-05-29T19:52:04.117Z]>,1
@sashishakur,@championsleague,Directed,Quote,15006,,<[2021-05-29T19:52:04.117Z]>,1
@sashishakur,@alexmorgan13,Directed,Retweet,15007,,<[2021-05-29T19:52:04.117Z]>,1
@protagonist2019,@_befoot,Directed,Mention,15019,,"<[2021-05-29T19:52:04.122Z, 2021-05-29T19:53:25.042Z]>",2
@protagonist2019,@_befoot,Directed,Retweet,15020,,"<[2021-05-29T19:52:04.122Z, 2021-05-29T19:53:25.042Z]>",2
@amaya_7,@chelseafc,Directed,Mention,15032,,<[2021-05-29T19:52:04.125Z]>,1
@amaya_7,@chelseafc,Directed,Retweet,15033,,<[2021-05-29T19:52:04.126Z]>,1
@kuriyoshi12,@chelseafc,Directed,Mention,15034,,<[2021-05-29T19:52:04.126Z]>,1
@kuriyoshi12,@chelseafc,Directed,Retweet,15035,,<[2021-05-29T19:52:04.126Z]>,1
@ajimmyneutron,@championsleague,Directed,Mention,15112,,<[2021-05-29T19:52:05.158Z]>,1
@ajimmyneutron,@championsleague,Directed,Retweet,15113,,<[2021-05-29T19:52:05.158Z]>,1
@thegiseng,@fourfourtwo,Directed,Mention,15151,,<[2021-05-29T19:52:05.864Z]>,1
@thegiseng,@fourfourtwo,Directed,Retweet,15152,,<[2021-05-29T19:52:05.864Z]>,1
@promisennamdi1,@thechelssocial,Directed,Mention,15153,,<[2021-05-29T19:52:06.130Z]>,1
@promisennamdi1,@thechelssocial,Directed,Retweet,15154,,<[2021-05-29T19:52:06.130Z]>,1
@benediktusnugro,@chelseafcinusa,Directed,Mention,15155,,<[2021-05-29T19:52:06.131Z]>,1
@benediktusnugro,@chelseafcinusa,Directed,Retweet,15156,,<[2021-05-29T19:52:06.131Z]>,1
@xrahmathidayat,@goal,Directed,Mention,15163,,<[2021-05-29T19:52:06.133Z]>,1
@xrahmathidayat,@goal,Directed,Retweet,15164,,<[2021-05-29T19:52:06.133Z]>,1
@suprsaiyandavid,@chelseafc,Directed,Quote,15182,,<[2021-05-29T19:52:06.136Z]>,1
@suprsaiyandavid,@chelseafc,Directed,Retweet,15183,,"<[2021-05-29T19:52:06.136Z, 2021-05-29T19:54:04.255Z]>",2
@andriatnadavid,@championsleague,Directed,Mention,15208,,<[2021-05-29T19:52:06.883Z]>,1
@andriatnadavid,@championsleague,Directed,Retweet,15209,,<[2021-05-29T19:52:06.883Z]>,1
@sashishakur,@chelsea_fl,Directed,Mention,15211,,<[2021-05-29T19:52:06.886Z]>,1
@sashishakur,@chelsea_fl,Directed,Retweet,15212,,<[2021-05-29T19:52:06.886Z]>,1
@xaminyx,@championsleague,Directed,Mention,15217,,<[2021-05-29T19:52:06.887Z]>,1
@xaminyx,@championsleague,Directed,Retweet,15218,,<[2021-05-29T19:52:06.887Z]>,1
@faesol_ayo,@frankkhaliduk,Directed,Mention,15219,,<[2021-05-29T19:52:06.888Z]>,1
@faesol_ayo,@chelseafc,Directed,Mention,15220,,<[2021-05-29T19:52:06.888Z]>,1
@faesol_ayo,@frankkhaliduk,Directed,Retweet,15221,,<[2021-05-29T19:52:06.888Z]>,1
@franciseyo9,@championsleague,Directed,Mention,15250,,"<[2021-05-29T19:52:07.092Z, 2021-05-29T19:53:17.844Z, 2021-05-29T19:53:49.851Z]>",3
@franciseyo9,@championsleague,Directed,Retweet,15251,,"<[2021-05-29T19:52:07.092Z, 2021-05-29T19:53:17.845Z, 2021-05-29T19:53:49.851Z]>",3
@ab_sger,@chelseafc,Directed,Quote,15258,,<[2021-05-29T19:52:07.093Z]>,1
@bedysow,@chelseafc,Directed,Mention,15268,,<[2021-05-29T19:52:07.300Z]>,1
@bedysow,@chelseafc,Directed,Quote,15269,,<[2021-05-29T19:52:07.300Z]>,1
@bedysow,@chelseafc,Directed,Retweet,15270,,<[2021-05-29T19:52:07.300Z]>,1
@muhammad77977,@goal,Directed,Mention,15286,,<[2021-05-29T19:52:07.910Z]>,1
@muhammad77977,@goal,Directed,Retweet,15287,,<[2021-05-29T19:52:07.910Z]>,1
@mattthew_jordan,@couchguysports,Directed,Mention,15363,,<[2021-05-29T19:52:08.931Z]>,1
@mattthew_jordan,@mancity,Directed,Mention,15365,,<[2021-05-29T19:52:08.931Z]>,1
@mattthew_jordan,@chelseafc,Directed,Mention,15366,,<[2021-05-29T19:52:08.931Z]>,1
@mattthew_jordan,@couchguysports,Directed,Retweet,15367,,<[2021-05-29T19:52:08.931Z]>,1
@couchguysports,@mancity,Directed,Mention,15369,,<[2021-05-29T19:52:08.931Z]>,1
@couchguysports,@chelseafc,Directed,Mention,15370,,<[2021-05-29T19:52:08.931Z]>,1
@naser31003934,@chelseafc,Directed,Mention,15376,,"<[2021-05-29T19:52:08.932Z, 2021-05-29T19:52:29.157Z, 2021-05-29T19:53:02.738Z]>",3
@naser31003934,@chelseafc,Directed,Retweet,15377,,"<[2021-05-29T19:52:08.932Z, 2021-05-29T19:52:29.157Z, 2021-05-29T19:53:02.738Z]>",3
